problem,dim,seed,panel,point_index,chart_point,clean_target_y,observed_target_y
Ackley,2,999,test,9,"[0.685625709593296, 0.507168298587203]",2.5876969928652866,2.5876969928652866
Ackley,2,999,test,10,"[0.49788788706064224, -0.9965606965124607]",3.156987159657359,3.156987159657359
Ackley,2,999,test,11,"[-0.3359390329569578, 0.21955038979649544]",1.0333780855773544,1.0333780855773544
Ackley,2,999,test,12,"[-0.14633703045547009, -0.5300467312335968]",1.5362678001006178,1.5362678001006178
Ackley,2,999,test,13,"[0.046933822333812714, 0.2523771598935127]",0.54880022022104,0.54880022022104
Ackley,2,999,test,14,"[0.8630888983607292, -0.2434172760695219]",2.571374916979867,2.571374916979867
Ackley,2,999,test,15,"[-0.9590898733586073, 0.9745248798280954]",3.737878025731057,3.737878025731057
Ackley,2,999,test,16,"[-0.9046820551156998, -0.1333831287920475]",2.56596484982153,2.56596484982153
Ackley,2,999,test,17,"[0.8082992527633905, 0.8947684653103352]",3.451861001499737,3.451861001499737
Ackley,2,999,test,18,"[0.11761553026735783, -0.608472453430295]",1.7600845648192132,1.7600845648192132
Ackley,2,999,test,19,"[-0.21645356714725494, 0.3630099054425955]",1.1078648613830109,1.1078648613830109
Ackley,2,999,test,20,"[-0.2661103308200836, -0.8883576225489378]",2.651732312958043,2.651732312958043
Ackley,2,999,test,21,"[0.4274026993662119, 0.14162504114210606]",1.19358908002198,1.19358908002198
Ackley,2,999,test,22,"[0.7406462077051401, -0.3536813259124756]",2.43814394898271,2.43814394898271
Ackley,2,999,test,23,"[-0.5817785561084747, 0.6157258525490761]",2.5859926649129013,2.5859926649129013
Ackley,2,999,test,24,"[-0.7144077364355326, -0.7337891962379217]",3.0624268772241767,3.0624268772241767
Ackley,2,999,test,25,"[0.6233960352838039, 0.48808989115059376]",2.408152380422337,2.408152380422337
Ackley,2,999,test,26,"[0.31015586480498314, -0.008669354021549225]",0.7136799990215477,0.7136799990215477
Ackley,2,999,test,27,"[-0.39873998798429966, 0.7698179334402084]",2.579917409363802,2.579917409363802
Ackley,2,999,test,28,"[-0.0835817251354456, -0.4788757525384426]",1.3093907104343434,1.3093907104343434
Ackley,2,999,test,29,"[0.23462019488215446, 0.741172295063734]",2.266655338588237,2.266655338588237
Ackley,2,999,test,30,"[0.925303440541029, -0.7635215315967798]",3.4318779174427623,3.4318779174427623
Ackley,2,999,test,31,"[-0.771806875243783, 0.01704096607863903]",2.1968493961918196,2.1968493961918196
Ackley,2,999,test,32,"[-0.8050108626484871, -0.4270469881594181]",2.702891194916138,2.702891194916138
Ackley,2,999,test,33,"[0.9038198012858629, 0.6658953316509724]",3.260721474576432,3.260721474576432
Ackley,2,999,test,34,"[0.2170411366969347, -0.8308610785752535]",2.469239293893559,2.469239293893559
Ackley,2,999,test,35,"[-0.12069029361009598, 0.07656297646462917]",0.24680210951207515,0.24680210951207515
Ackley,2,999,test,36,"[-0.42803581804037094, -0.6723166536539793]",2.404897503704238,2.404897503704238
Ackley,2,999,test,37,"[0.2691390682011843, 0.41879462637007236]",1.3817286609375938,1.3817286609375938
Ackley,2,999,test,38,"[0.578475134447217, -0.08589637279510498]",1.6415155870099096,1.6415155870099096
Ackley,2,999,test,39,"[-0.7397994622588158, 0.8236028924584389]",3.249620603860514,3.249620603860514
Ackley,2,999,test,40,"[-0.622793423011899, -0.9557808544486761]",3.2751137940361237,3.2751137940361237
Ackley,2,999,test,41,"[0.7113484628498554, 0.20124647207558155]",2.1468172713939215,2.1468172713939215
Ackley,2,999,test,42,"[0.4020128734409809, -0.30199728161096573]",1.40426750558137,1.40426750558137
Ackley,2,999,test,43,"[-0.3110331166535616, 0.5406093448400497]",1.8273659573344507,1.8273659573344507
Ackley,2,999,test,44,"[-0.23793909139931202, -0.2104501686990261]",0.7466970350902256,0.7466970350902256
Ackley,2,999,test,45,"[0.08441344276070595, 0.9484082274138927]",2.6331109832737636,2.6331109832737636
Ackley,2,999,test,46,"[0.7711887694895267, -0.5469009671360254]",2.83862009438791,2.83862009438791
Ackley,2,999,test,47,"[-0.9222591836005449, 0.29363047890365124]",2.753248051042313,2.753248051042313
Ackley,2,999,test,48,"[-0.9922939725220203, -0.5642746761441231]",3.244771199193576,3.244771199193576
Ackley,2,999,test,49,"[0.8416056241840124, 0.34128762781620026]",2.6493182681445266,2.6493182681445266
Ackley,2,999,test,50,"[0.029354652389883995, -0.16244425438344479]",0.2988811926378614,0.2988811926378614
Ackley,2,999,test,51,"[-0.18344523385167122, 0.9326035995036364]",2.661579251425288,2.661579251425288
Ackley,2,999,test,52,"[-0.36523497477173805, -0.3172957990318537]",1.3369387997398907,1.3369387997398907
Ackley,2,999,test,53,"[0.4568714555352926, 0.5861913245171309]",2.252858834245633,2.252858834245633
Ackley,2,999,test,54,"[0.6407046969980001, -0.9096060059964657]",3.231907728361215,3.231907728361215
Ackley,2,999,test,55,"[-0.5525009669363499, 0.18727291747927666]",1.657968349979598,1.657968349979598
Ackley,2,999,test,56,"[-0.6854958888143301, -0.03724195249378681]",1.954953155634787,1.954953155634787
Ackley,2,999,test,57,"[0.5235770642757416, 0.8071650322526693]",2.86824946429168,2.86824946429168
Ackley,2,999,test,58,"[0.3397462069988251, -0.6891028918325901]",2.287019998042535,2.287019998042535
Ackley,2,999,test,59,"[-0.4982313271611929, 0.46587957814335823]",2.0544061400534415,2.0544061400534415
Ackley,2,999,test,60,"[-0.050694992765784264, -0.7842818796634674]",2.2366391560443444,2.2366391560443444
Ackley,2,999,test,61,"[0.14672599732875824, 0.06220031529664993]",0.2853192292076163,0.2853192292076163
Ackley,2,999,test,62,"[0.958975538611412, -0.4420021902769804]",3.0173966591055614,3.0173966591055614
Ackley,2,999,test,63,"[-0.8595413472503424, 0.7111492399126291]",3.261232271275198,3.261232271275198
Ackley,2,999,test,64,"[-0.8492172751575708, -0.06313452124595642]",2.4045024609467665,2.4045024609467665
Ackley,2,999,test,65,"[0.9378014020621777, 0.8398968651890755]",3.5502157291907968,3.5502157291907968
Ackley,2,999,test,66,"[0.12847129628062248, -0.6632104646414518]",1.9366914060028617,1.9366914060028617
Ackley,2,999,test,67,"[-0.037459591403603554, 0.43314787186682224]",1.1298282031959777,1.1298282031959777
Ackley,2,999,test,68,"[-0.4799917880445719, -0.8179869223386049]",2.8164387847880517,2.8164387847880517
Ackley,2,999,test,69,"[0.3264952264726162, 0.08711964450776577]",0.8060184055521984,0.8060184055521984
Ackley,2,999,test,70,"[0.5132684074342251, -0.40829724445939064]",1.9584266175924552,1.9584266175924552
Ackley,2,999,test,71,"[-0.6643068734556437, 0.6862300224602222]",2.8885267509890515,2.8885267509890515
Ackley,2,999,test,72,"[-0.5316791236400604, -0.5384127590805292]",2.3050497031070347,2.3050497031070347
Ackley,2,999,test,73,"[0.6305171493440866, 0.30858644656836987]",2.0777382346409863,2.0777382346409863
Ackley,2,999,test,74,"[0.44374349154531956, -0.1883062981069088]",1.311757034836742,1.311757034836742
Ackley,2,999,test,75,"[-0.3473607003688812, 0.9653049223124981]",2.9004906353815305,2.9004906353815305
Ackley,2,999,test,76,"[-0.1703328639268875, -0.2836213782429695]",0.7885704935443099,0.7885704935443099
Ackley,2,999,test,77,"[0.011465201154351234, 0.5613026171922684]",1.5583379622046007,1.5583379622046007
Ackley,2,999,test,78,"[0.8207986447960138, -0.9432805385440588]",3.5324465128487827,3.5324465128487827
Ackley,2,999,test,79,"[-0.982091024518013, 0.2121617216616869]",2.7828103944456974,2.7828103944456974
Ackley,2,999,test,80,"[-0.911949573084712, -0.926012571901083]",3.6259384526761385,3.6259384526761385
Ackley,2,999,test,81,"[0.7500007078051567, 0.1646389178931713]",2.214105227792136,2.214105227792136
Ackley,2,999,test,82,"[0.06617294996976852, -0.3317654523998499]",0.8060661788591408,0.8060661788591408
Ackley,2,999,test,83,"[-0.22468906454741955, 0.5772168021649122]",1.7871698408407082,1.7871698408407082
Ackley,2,999,test,84,"[-0.29277746193110943, -0.1728693749755621]",0.8192568877530495,0.8192568877530495
Ackley,2,999,test,85,"[0.3887784257531166, 0.919613154605031]",2.8725243067086237,2.8725243067086237
Ackley,2,999,test,86,"[0.7010234370827675, -0.5844816341996193]",2.7678640733168725,2.7678640733168725
Ackley,2,999,test,87,"[-0.601620240136981, 0.32242541015148163]",2.0222860111240526,2.0222860111240526
Ackley,2,999,test,88,"[-0.7189915291965008, -0.45684568397700787]",2.567142892419142,2.567142892419142
Ackley,2,999,test,89,"[0.568273140117526, 0.7025332991033792]",2.7403396889278757,2.7403396889278757
Ackley,2,999,test,90,"[0.25602574460208416, -0.801062285900116]",2.4431469495332547,2.4431469495332547
Ackley,2,999,test,91,"[-0.4101473204791546, 0.039924897253513336]",1.0524660147678309,1.0524660147678309
Ackley,2,999,test,92,"[-0.1075613759458065, -0.7099278308451176]",2.058023104290165,2.058023104290165
Ackley,2,999,test,93,"[0.19916781596839428, 0.44762008264660835]",1.3412685198366217,1.3412685198366217
Ackley,2,999,test,94,"[0.8829970043152571, -0.04828505404293537]",2.4796255482624656,2.4796255482624656
Ackley,2,999,test,95,"[-0.79482426866889, 0.7947773095220327]",3.2893232747705743,3.2893232747705743
Ackley,2,999,test,96,"[-0.7538076546043158, -0.6346549354493618]",2.959964604923297,2.959964604923297
Ackley,2,999,test,97,"[0.9122927635908127, 0.3957872800529003]",2.868747500660867,2.868747500660867
Ackley,2,999,test,98,"[0.2245594710111618, -0.10780350305140018]",0.5281197715542061,0.5281197715542061
Ackley,2,999,test,99,"[-0.06264065764844418, 0.8621204476803541]",2.435112117478202,2.435112117478202
Ackley,2,999,test,100,"[-0.38866386376321316, -0.3875539805740118]",1.577613127289521,1.577613127289521
Ackley,2,999,test,101,"[0.2892296612262726, 0.6410571653395891]",2.0743765090370023,2.0743765090370023
Ackley,2,999,test,102,"[0.6053816378116608, -0.8548431769013405]",3.0889011280277683,3.0889011280277683
Ackley,2,999,test,103,"[-0.7014126535505056, 0.11715595424175262]",2.0401170989459705,2.0401170989459705
Ackley,2,999,test,104,"[-0.5684182085096836, -0.23248676769435406]",1.7722434645953773,1.7722434645953773
Ackley,2,999,test,105,"[0.7225087936967611, 0.9870404545217752]",3.4585192277897794,3.4585192277897794
Ackley,2,999,test,106,"[0.40635538659989834, -0.5093687176704407]",1.943648222360935,1.943648222360935
Ackley,2,999,test,107,"[-0.2556670345366001, 0.27073780447244644]",0.934131332247468,0.934131332247468
Ackley,2,999,test,108,"[-0.19539137557148933, -0.9796487428247929]",2.7637851920820293,2.7637851920820293
Ackley,2,999,test,109,"[0.10718764923512936, 0.24170951917767525]",0.573951287993236,0.573951287993236
Ackley,2,999,test,110,"[0.7949233260005713, -0.2623900640755892]",2.4363799893116505,2.4363799893116505
Ackley,2,999,test,111,"[-0.8865598030388355, 0.5156412478536367]",3.001789877726971,3.001789877726971
Ackley,2,999,test,112,"[-0.9410745222121477, -0.3725282847881317]",2.8897400072603365,2.8897400072603365
Ackley,2,999,test,113,"[0.8500947691500187, 0.5955341532826424]",3.0650452599568863,3.0650452599568863
Ackley,2,999,test,114,"[0.036856744438409805, -0.9013633262366056]",2.518687811658751,2.518687811658751
Ackley,2,999,test,115,"[-0.12541178055107594, 0.13118466176092625]",0.3408882197454699,0.3408882197454699
Ackley,2,999,test,116,"[-0.32587735541164875, -0.6174317169934511]",2.07230047982246,2.07230047982246
Ackley,2,999,test,117,"[0.47694777324795723, 0.34855551086366177]",1.7237356883581083,1.7237356883581083
Ackley,2,999,test,118,"[0.6676255352795124, -0.15603238716721535]",1.9744361803671606,1.9744361803671606
Ackley,2,999,test,119,"[-0.514099882915616, 0.8783466406166553]",2.9848213256066747,2.9848213256066747
Ackley,2,999,test,120,"[-0.6311044916510582, -0.7759245131164789]",2.9937993158019194,2.9937993158019194
Ackley,2,999,test,121,"[0.5347536373883486, 0.005982605740427971]",1.4694462062004452,1.4694462062004452
Ackley,2,999,test,122,"[0.344072537496686, -0.49711998924613]",1.7708228745449657,1.7708228745449657
Ackley,2,999,test,123,"[-0.4428814873099327, 0.7203626148402691]",2.544797383333965,2.544797383333965
Ackley,2,999,test,124,"[-0.008161552250385284, -0.03096003085374832]",0.040585918642758845,0.040585918642758845
Ackley,2,999,test,125,"[0.16948586888611317, 0.7530222684144974]",2.226661440971942,2.226661440971942
Ackley,2,999,test,126,"[0.9827243704348803, -0.7423898782581091]",3.4796278107896446,3.4796278107896446
Ackley,2,999,test,127,"[-0.8238276317715645, 0.4732616562396288]",2.8168973287317347,2.8168973287317347
Ackley,2,999,test,128,"[-0.8194625843316317, -0.30727338418364525]",2.5529724260015034,2.5529724260015034
Ackley,2,999,test,129,"[0.971645463258028, 0.5371643118560314]",3.174709844533965,3.174709844533965
Ackley,2,999,test,130,"[0.15743254497647285, -0.9659545216709375]",2.7084224373261887,2.7084224373261887
Ackley,2,999,test,131,"[-0.004775213077664375, 0.18899762444198132]",0.35922734974740367,0.35922734974740367
Ackley,2,999,test,132,"[-0.4465139228850603, -0.5621255543082952]",2.1703716038150422,2.1703716038150422
Ackley,2,999,test,133,"[0.3563719727098942, 0.2843873221427202]",1.233539038250957,1.233539038250957
Ackley,2,999,test,134,"[0.5460748411715031, -0.21104107052087784]",1.6711325125985863,1.6711325125985863
Ackley,2,999,test,135,"[-0.6357118207961321, 0.9420800060033798]",3.2736265064858547,3.2736265064858547
Ackley,2,999,test,136,"[-0.5027178600430489, -0.8411489557474852]",2.8984284901761623,2.8984284901761623
Ackley,2,999,test,137,"[0.6632015127688646, 0.06444405950605869]",1.8968032075489138,1.8968032075489138
Ackley,2,999,test,138,"[0.47349816747009754, -0.43243730068206787]",1.9111524177201784,1.9111524177201784
Ackley,2,999,test,139,"[-0.31351662427186966, 0.6625802293419838]",2.173334795586833,2.173334795586833
Ackley,2,999,test,140,"[-0.13752641528844833, -0.08635780587792397]",0.2928663245196508,0.2928663245196508
Ackley,2,999,test,141,"[0.04006023891270161, 0.8171599991619587]",2.3190265679989257,2.3190265679989257
Ackley,2,999,test,142,"[0.8542764950543642, -0.6874117720872164]",3.2168390540997085,3.2168390540997085
Ackley,2,999,test,143,"[-0.9522142633795738, 0.4094367977231741]",2.960112904176374,2.960112904176374
Ackley,2,999,test,144,"[-0.88225600682199, -0.7014128267765045]",3.281082889794885,3.281082889794885
Ackley,2,999,test,145,"[0.7839056551456451, 0.455644853413105]",2.7061395611981216,2.7061395611981216
Ackley,2,999,test,146,"[0.09519508481025696, -0.04074801318347454]",0.16226153225096285,0.16226153225096285
Ackley,2,999,test,147,"[-0.19206581078469753, 0.8018279317766428]",2.3737250012316022,2.3737250012316022
Ackley,2,999,test,148,"[-0.2592387106269598, -0.4482693839818239]",1.4507326326434655,1.4507326326434655
Ackley,2,999,test,149,"[0.41859404742717743, 0.7106193359941244]",2.4783593316229866,2.4783593316229866
Ackley,2,999,test,150,"[0.7337687462568283, -0.7934639491140842]",3.192901031391593,3.192901031391593
Ackley,2,999,test,151,"[-0.5729643013328314, 0.0470367856323719]",1.6045595290476453,1.6045595290476453
Ackley,2,999,test,152,"[-0.6899693794548512, -0.16582036949694157]",2.048883915672182,2.048883915672182
Ackley,2,999,test,153,"[0.6008963789790869, 0.9271523039788008]",3.199471676924152,3.199471676924152
Ackley,2,999,test,154,"[0.285719295963645, -0.5764546655118465]",1.8844434818694151,1.8844434818694151
Ackley,2,999,test,155,"[-0.37624235823750496, 0.330938708037138]",1.4006985296869137,1.4006985296869137
Ackley,2,999,test,156,"[-0.07481605187058449, -0.918902762234211]",2.5674897543692876,2.5674897543692876
Ackley,2,999,test,157,"[0.2278237398713827, 0.17223884165287018]",0.642016139740186,0.642016139740186
Ackley,2,999,test,158,"[0.9165357407182455, -0.32367767952382565]",2.7792184243113174,2.7792184243113174
Ackley,2,999,test,159,"[-0.765008632093668, 0.5857908744364977]",2.8950749502202098,2.8950749502202098
Ackley,2,999,test,160,"[-0.7825856637209654, -0.9881646931171417]",3.5395687951472046,3.5395687951472046
Ackley,2,999,test,161,"[0.8794253841042519, 0.23368371278047562]",2.596650311449015,2.596650311449015
Ackley,2,999,test,162,"[0.19462177902460098, -0.26992608420550823]",0.7964202106703522,0.7964202106703522
Ackley,2,999,test,163,"[-0.0963014792650938, 0.5085915569216013]",1.4185015484313408,1.4185015484313408
Ackley,2,999,test,164,"[-0.4211650472134352, -0.24106396920979023]",1.3325888568019697,1.3325888568019697
Ackley,2,999,test,165,"[0.26032959669828415, 0.9789533670991659]",2.82374234221879,2.82374234221879
Ackley,2,999,test,166,"[0.5715987607836723, -0.516965989023447]",2.3488680461863614,2.3488680461863614
Ackley,2,999,test,167,"[-0.7309841495007277, 0.2636268325150013]",2.2780944178295397,2.2780944178295397
Ackley,2,999,test,168,"[-0.5983559153974056, -0.39460195042192936]",2.1535399210583326,2.1535399210583326
Ackley,2,999,test,169,"[0.6888479869812727, 0.6335189621895552]",2.8361734473212548,2.8361734473212548
Ackley,2,999,test,170,"[0.3775773923844099, -0.8628710769116879]",2.746103781631519,2.746103781631519
Ackley,2,999,test,171,"[-0.28853442892432213, 0.10864163562655449]",0.7111166896569014,0.7111166896569014
Ackley,2,999,test,172,"[-0.22917426750063896, -0.6417636945843697]",1.985342819064766,1.985342819064766
Ackley,2,999,test,173,"[0.07761616818606853, 0.3881882578134537]",0.9995943536615752,0.9995943536615752
Ackley,2,999,test,174,"[0.7624221574515104, -0.11589219234883785]",2.2090491074810044,2.2090491074810044
Ackley,2,999,test,175,"[-0.9154598824679852, 0.8535453099757433]",3.5393644132682707,3.5393644132682707
Ackley,2,999,test,176,"[-0.9697916451841593, -0.00730716809630394]",2.6597356986934924,2.6597356986934924
Ackley,2,999,test,177,"[0.8171662651002407, 0.7771615795791149]",3.296458822627802,3.296458822627802
Ackley,2,999,test,178,"[0.006857927888631821, -0.7197168860584497]",2.0509867100264896,2.0509867100264896
Ackley,2,999,test,179,"[-0.1590117160230875, 0.4964249115437269]",1.4416538011663715,1.4416538011663715
Ackley,2,999,test,180,"[-0.35843966342508793, -0.752210846170783]",2.4734214274291024,2.4734214274291024
Ackley,2,999,test,181,"[0.44810859486460686, 0.030182691290974617]",1.1786803819855476,1.1786803819855476
Ackley,2,999,test,182,"[0.633903544396162, -0.47438619285821915]",2.404716788507511,2.404716788507511
Ackley,2,999,test,183,"[-0.5437325034290552, 0.7435866445302963]",2.778178747901283,2.778178747901283
Ackley,2,999,test,184,"[-0.6611033231019974, -0.5942706894129515]",2.7058416595245025,2.7058416595245025
Ackley,2,999,test,185,"[0.5011537168174982, 0.3712302390486002]",1.8419529651148534,1.8419529651148534
Ackley,2,999,test,186,"[0.3153554294258356, -0.13189148902893066]",0.8221809897755823,0.8221809897755823
Ackley,2,999,test,187,"[-0.4758100062608719, 0.9019974246621132]",2.9678949452217727,2.9678949452217727
Ackley,2,999,test,188,"[-0.04188355803489685, -0.3493059612810612]",0.8495434857964921,0.8495434857964921
Ackley,2,999,test,189,"[0.13985326327383518, 0.6182701475918293]",1.810077731314323,1.810077731314323
Ackley,2,999,test,190,"[0.9501620773226023, -0.8771611321717501]",3.612591756017839,3.612591756017839
Ackley,2,999,test,191,"[-0.852666825056076, 0.1548967119306326]",2.4636176177161713,2.4636176177161713
Ackley,2,999,test,192,"[-0.8716576136648655, -0.5059086419641972]",2.9599150005117534,2.9599150005117534
Ackley,2,999,test,193,"[0.9621806796640158, 0.27602891996502876]",2.8096197431660284,2.8096197431660284
Ackley,2,999,test,194,"[0.15090603195130825, -0.22025339491665363]",0.5834405966101,0.5834405966101
Ackley,2,999,test,195,"[-0.06183302775025368, 0.9971986170858145]",2.7214337336823005,2.7214337336823005
Ackley,2,999,test,196,"[-0.4868471808731556, -0.25313143245875835]",1.5571730444747236,1.5571730444747236
Ackley,2,999,test,197,"[0.33532007597386837, 0.5308813396841288]",1.8480931354650036,1.8480931354650036
Ackley,2,999,test,198,"[0.5201296415179968, -0.9733355641365051]",3.1527214135894437,3.1527214135894437
Ackley,2,999,test,199,"[-0.6731373257935047, 0.24228540807962418]",2.092755251792799,2.092755251792799
Ackley,2,999,test,200,"[-0.5561317708343267, -0.0956995990127325]",1.57533061309837,1.57533061309837
Ackley,2,999,test,201,"[0.6530024856328964, 0.8723932821303606]",3.192405629864276,3.192405629864276
Ackley,2,999,test,202,"[0.4681943506002426, -0.631324328482151]",2.3859827006324648,2.3859827006324648
Ackley,2,999,test,203,"[-0.36984401009976864, 0.4011930674314499]",1.565412402035577,1.565412402035577
Ackley,2,999,test,204,"[-0.17908230982720852, -0.8484157882630825]",2.473647414914073,2.473647414914073
Ackley,2,999,test,205,"[0.018277853727340698, 0.1176019124686718]",0.19390067572702963,0.19390067572702963
Ackley,2,999,test,206,"[0.8295501172542572, -0.37818113900721073]",2.6777972041772533,2.6777972041772533
Ackley,2,999,test,207,"[-0.9889054652303457, 0.6561673264950514]",3.3698296078494185,3.3698296078494185
Ackley,2,999,test,208,"[-0.9344367608428001, -0.4869007542729378]",3.0409046443866754,3.0409046443866754
Ackley,2,999,test,209,"[0.7744552064687014, 0.7326570302248001]",3.1605031544740503,3.1605031544740503
Ackley,2,999,test,210,"[0.08865429647266865, -0.7705723848193884]",2.2151234168966067,2.2151234168966067
Ackley,2,999,test,211,"[-0.24913796037435532, 0.009503664448857307]",0.5264384331748784,0.5264384331748784
Ackley,2,999,test,212,"[-0.2995881512761116, -0.7418750021606684]",2.3571265828112726,2.3571265828112726
Ackley,2,999,test,213,"[0.3975259084254503, 0.4795138519257307]",1.8434723667870938,1.8434723667870938
Ackley,2,999,test,214,"[0.7078397292643785, -0.015781011432409286]",2.017228599060758,2.017228599060758
Ackley,2,999,test,215,"[-0.6103735640645027, 0.7622198574244976]",2.932957885568577,2.932957885568577
Ackley,2,999,test,216,"[-0.7433689553290606, -0.8958965111523867]",3.362454624213346,3.362454624213346
Ackley,2,999,test,217,"[0.5907116271555424, 0.13457626663148403]",1.7189591429117255,1.7189591429117255
Ackley,2,999,test,218,"[0.2804011441767216, -0.36219436302781105]",1.24081026941067,1.24081026941067
Ackley,2,999,test,219,"[-0.43258401937782764, 0.6076991148293018]",2.255208770179426,2.255208770179426
Ackley,2,999,test,220,"[-0.11638818867504597, -0.14098331332206726]",0.3442807861819799,0.3442807861819799
Ackley,2,999,test,221,"[0.2060251720249653, 0.8876584246754646]",2.586749826391881,2.586749826391881
Ackley,2,999,test,222,"[0.8918256051838398, -0.6170467864722013]",3.168082474542303,3.168082474542303
Ackley,2,999,test,223,"[-0.8016836512833834, 0.35492190159857273]",2.5818010981266863,2.5818010981266863
Ackley,2,999,test,224,"[-0.7762937843799591, -0.20242411643266678]",2.3201937575064204,2.3201937575064204
Ackley,2,999,test,225,"[0.9367483500391245, 0.9569243937730789]",3.6921823895490715,3.6921823895490715
Ackley,2,999,test,226,"[0.24703999795019627, -0.5398510303348303]",1.7087340389184047,1.7087340389184047
Ackley,2,999,test,227,"[-0.087090402841568, 0.3011667151004076]",0.7265719697153057,0.7265719697153057
Ackley,2,999,test,228,"[-0.39547349512577057, -0.9476940128952265]",2.9328678860218784,2.9328678860218784
Ackley,2,999,test,229,"[0.29797823168337345, 0.2098234575241804]",0.9046348120603551,0.9046348120603551
Ackley,2,999,test,230,"[0.6121971104294062, -0.2948865555226803]",2.0029551782207027,2.0029551782207027
Ackley,2,999,test,231,"[-0.7101668268442154, 0.5482064001262188]",2.7182105964492433,2.7182105964492433
Ackley,2,999,test,232,"[-0.5927945766597986, -0.6647786665707827]",2.7104545304979806,2.7104545304979806
Ackley,2,999,test,233,"[0.7449483685195446, 0.4258423503488302]",2.5700906357518325,2.5700906357518325
Ackley,2,999,test,234,"[0.4307299666106701, -0.07738227024674416]",1.1423497559285996,1.1423497559285996
Ackley,2,999,test,235,"[-0.2781045828014612, 0.8316305465996265]",2.5420804890617394,2.5420804890617394
Ackley,2,999,test,236,"[-0.20421713031828403, -0.41944774985313416]",1.2602816019380012,1.2602816019380012
Ackley,2,999,test,237,"[0.11404609307646751, 0.6730043366551399]",1.9547501290242484,1.9547501290242484
Ackley,2,999,test,238,"[0.8037511073052883, -0.8222857248038054]",3.343358520472304,3.343358520472304
Ackley,2,999,test,239,"[-0.893420035019517, 0.08465191163122654]",2.515307548477985,2.515307548477985
Ackley,2,999,test,240,"[-0.9635159485042095, -0.808420930057764]",3.542072225508026,3.542072225508026
Ackley,2,999,test,241,"[0.874472988769412, 0.038547683507204056]",2.457812915979361,2.457812915979361
Ackley,2,999,test,242,"[0.05929232947528362, -0.46516518481075764]",1.2482146254505868,1.2482146254505868
Ackley,2,999,test,243,"[-0.1497843973338604, 0.6884764786809683]",2.0293119674115876,2.0293119674115876
Ackley,2,999,test,244,"[-0.3327338360249996, -0.06144229881465435]",0.8060234563592066,0.8060234563592066
Ackley,2,999,test,245,"[0.48577156476676464, 0.783451134338975]",2.756719254651579,2.756719254651579
Ackley,2,999,test,246,"[0.6744876187294722, -0.7123271822929382]",2.954996955124749,2.954996955124749
Ackley,2,999,test,247,"[-0.5229295156896114, 0.4431455507874489]",2.0633855310476616,2.0633855310476616
Ackley,2,999,test,248,"[-0.6555582266300917, -0.3399707581847906]",2.2001830174755566,2.2001830174755566
Ackley,2,999,test,249,"[0.5572379156947136, 0.5630300361663103]",2.4185104587718276,2.4185104587718276
Ackley,2,999,test,250,"[0.3685242459177971, -0.933257021009922]",2.8699943736864744,2.8699943736864744
Ackley,2,999,test,251,"[-0.46536397747695446, 0.16313175857067108]",1.345596933522938,1.345596933522938
Ackley,2,999,test,252,"[-0.016912085935473442, -0.5870104394853115]",1.6433367244775465,1.6433367244775465
Ackley,2,999,test,253,"[0.17629746347665787, 0.3180655650794506]",0.8993224467787404,0.8993224467787404
Ackley,2,999,test,254,"[0.9914766922593117, -0.18615607358515263]",2.778330470628998,2.778330470628998
Ackley,2,999,test,255,"[-0.8306412529200315, 0.9084016662091017]",3.5001691808721636,3.5001691808721636
Ackley,2,999,test,256,"[-0.8341665510088205, -0.1800518948584795]",2.4409354822585034,2.4409354822585034
Ackley,2,999,test,257,"[0.988258209079504, 0.9110879804939032]",3.6983023169376215,3.6983023169376215
Ackley,2,999,test,258,"[0.1721002720296383, -0.593603003770113]",1.7676198122583213,1.7676198122583213
Ackley,2,999,test,259,"[-0.02141275443136692, 0.3158676363527775]",0.7340408741497026,0.7340408741497026
Ackley,2,999,test,260,"[-0.46113587357103825, -0.9349653571844101]",3.003911514946371,3.003911514946371
Ackley,2,999,test,261,"[0.3729332201182842, 0.15800558775663376]",1.0392619519893178,1.0392619519893178
Ackley,2,999,test,262,"[0.5606719963252544, -0.3387508373707533]",1.939077435047722,1.939077435047722
Ackley,2,999,test,263,"[-0.6523093078285456, 0.5686446223407984]",2.6368008282123836,2.6368008282123836
Ackley,2,999,test,264,"[-0.5193120688199997, -0.7184314653277397]",2.6814429996641143,2.6814429996641143
Ackley,2,999,test,265,"[0.6777982506901026, 0.44045934081077576]",2.441614603649754,2.441614603649754
Ackley,2,999,test,266,"[0.49005995132029057, -0.054849838837981224]",1.3305922586209609,1.3305922586209609
Ackley,2,999,test,267,"[-0.3281419724225998, 0.7856491673737764]",2.505058741107224,2.505058741107224
Ackley,2,999,test,268,"[-0.15416449308395386, -0.4634569827467203]",1.3277296039098805,1.3277296039098805
Ackley,2,999,test,269,"[0.05473136343061924, 0.6936027836054564]",1.9840970001925382,1.9840970001925382
Ackley,2,999,test,270,"[0.8708859626203775, -0.8096409849822521]",3.4209389897087807,3.4209389897087807
Ackley,2,999,test,271,"[-0.9669178128242493, 0.03293323144316673]",2.65641680069615,2.65641680069615
Ackley,2,999,test,272,"[-0.8968541156500578, -0.8249719198793173]",3.477287478646183,3.477287478646183
Ackley,2,999,test,273,"[0.8005021885037422, 0.07854761369526386]",2.2889636033511107,2.2889636033511107
